ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E06000026,165.0,130.0,140.0,165.0,166.0,145.0,158.0,146.0,153.0,147.0,153.0,133.0,168.0,-,-,-,Plymouth UA,00HG,E06000026
E06000029,50.0,45.0,60.0,48.0,51.0,53.0,73.0,82.0,92.0,53.0,68.0,63.0,65.0,-,-,-,Poole UA,00HP,E06000029
E06000044,170.0,155.0,145.0,157.0,133.0,156.0,169.0,149.0,172.0,161.0,181.0,149.0,156.0,-,-,-,Portsmouth UA,00MR,E06000044
E06000038,130.0,90.0,75.0,118.0,111.0,105.0,108.0,135.0,134.0,81.0,91.0,78.0,89.0,-,-,-,Reading UA,00MC,E06000038
E09000026,335.0,265.0,305.0,289.0,323.0,323.0,370.0,342.0,376.0,351.0,346.0,359.0,348.0,-,-,-,Redbridge,00BC,E09000026
E06000003,50.0,50.0,40.0,50.0,44.0,39.0,48.0,43.0,68.0,40.0,53.0,34.0,48.0,-,-,-,Redcar and Cleveland UA,00EE,E06000003
E09000027,100.0,80.0,120.0,76.0,81.0,114.0,101.0,93.0,79.0,90.0,84.0,85.0,74.0,-,-,-,Richmond upon Thames,00BD,E09000027
E06000017,10.0,10.0,10.0,11.0,11.0,27.0,15.0,10.0,15.0,14.0,10.0,9.0,7.0,-,-,-,Rutland UA,00FP,E06000017
,,,,,,,,,,,,,,-,-,-,Shropshire (pre-2009),39,
E06000051,110.0,90.0,110.0,104.0,108.0,115.0,93.0,111.0,130.0,98.0,78.0,90.0,97.0,-,-,-,Shropshire UA,00GG,E06000051
E06000039,140.0,160.0,130.0,160.0,170.0,134.0,142.0,169.0,194.0,184.0,230.0,160.0,187.0,-,-,-,Slough UA,00MD,E06000039
,180.0,205.0,205.0,186.0,220.0,154.0,217.0,253.0,257.0,222.0,211.0,142.0,174.0,-,-,-,Somerset,40,
E06000025,70.0,65.0,35.0,64.0,88.0,72.0,79.0,62.0,88.0,68.0,81.0,61.0,64.0,-,-,-,South Gloucestershire UA,00HD,E06000025
,825.0,715.0,745.0,724.0,963.0,791.0,942.0,801.0,985.0,779.0,870.0,820.0,834.0,-,-,-,South Yorkshire (Met County),2C,
E06000045,130.0,160.0,190.0,143.0,196.0,173.0,156.0,170.0,174.0,206.0,180.0,172.0,192.0,-,-,-,Southampton UA,00MS,E06000045
E06000033,140.0,115.0,125.0,100.0,129.0,124.0,125.0,125.0,129.0,138.0,156.0,160.0,150.0,-,-,-,Southend-on-Sea UA,00KF,E06000033
E09000028,535.0,550.0,790.0,644.0,709.0,646.0,820.0,718.0,769.0,544.0,695.0,603.0,573.0,-,-,-,Southwark,00BE,E09000028
,330.0,220.0,295.0,347.0,396.0,303.0,394.0,441.0,472.0,352.0,383.0,297.0,328.0,-,-,-,Staffordshire,,
E06000004,80.0,80.0,95.0,84.0,83.0,95.0,139.0,111.0,87.0,78.0,61.0,58.0,64.0,-,-,-,Stockton-on-Tees UA,00EF,E06000004
E06000021,230.0,190.0,275.0,260.0,256.0,261.0,307.0,274.0,215.0,150.0,193.0,191.0,170.0,-,-,-,Stoke-on-Trent UA,00GL,E06000021
,360.0,385.0,380.0,430.0,418.0,402.0,378.0,546.0,478.0,413.0,399.0,333.0,375.0,-,-,-,Suffolk,42,
,415.0,360.0,410.0,394.0,471.0,414.0,434.0,364.0,464.0,405.0,354.0,422.0,390.0,-,-,-,Surrey,43,
E09000029,135.0,120.0,140.0,165.0,169.0,184.0,167.0,199.0,192.0,164.0,140.0,167.0,157.0,-,-,-,Sutton,00BF,E09000029
E06000030,75.0,75.0,100.0,82.0,118.0,81.0,78.0,87.0,101.0,72.0,77.0,103.0,100.0,-,-,-,Swindon UA,00HX,E06000030
E06000020,80.0,75.0,75.0,57.0,90.0,74.0,107.0,115.0,113.0,75.0,76.0,55.0,67.0,-,-,-,Telford and Wrekin UA,00GF,E06000020
E06000034,130.0,120.0,120.0,162.0,114.0,147.0,152.0,140.0,146.0,132.0,129.0,149.0,155.0,-,-,-,Thurrock UA,00KG,E06000034
E06000027,55.0,65.0,60.0,48.0,54.0,59.0,79.0,95.0,93.0,74.0,67.0,65.0,83.0,-,-,-,Torbay UA,00HH,E06000027
E09000030,365.0,360.0,365.0,418.0,467.0,475.0,456.0,456.0,431.0,336.0,436.0,452.0,468.0,-,-,-,Tower Hamlets,00BG,E09000030
,845.0,825.0,795.0,824.0,1024.0,960.0,1295.0,926.0,947.0,724.0,800.0,685.0,693.0,-,-,-,Tyne and Wear (Met County),2D,
E09000031,425.0,405.0,430.0,446.0,440.0,437.0,402.0,497.0,506.0,561.0,502.0,415.0,457.0,-,-,-,Waltham Forest,00BH,E09000031
E09000032,315.0,270.0,315.0,354.0,385.0,385.0,399.0,388.0,445.0,350.0,356.0,356.0,399.0,-,-,-,Wandsworth,00BJ,E09000032
E06000007,115.0,115.0,105.0,112.0,117.0,108.0,142.0,102.0,117.0,120.0,120.0,85.0,118.0,-,-,-,Warrington UA,00EU,E06000007
,255.0,280.0,280.0,300.0,407.0,295.0,258.0,312.0,333.0,311.0,280.0,257.0,281.0,-,-,-,Warwickshire,44,
E06000037,70.0,65.0,75.0,59.0,72.0,77.0,40.0,112.0,70.0,58.0,78.0,56.0,65.0,-,-,-,West Berkshire UA,00MB,E06000037
,2260.0,2020.0,2520.0,2288.0,2372.0,2178.0,2403.0,2639.0,3067.0,2389.0,2650.0,2076.0,2351.0,-,-,-,West Midlands (Met County),2E,
,400.0,330.0,360.0,372.0,462.0,362.0,377.0,442.0,454.0,373.0,370.0,356.0,450.0,-,-,-,West Sussex,45,
,1020.0,830.0,995.0,1036.0,1021.0,965.0,1004.0,1055.0,1116.0,883.0,886.0,888.0,943.0,-,-,-,West Yorkshire (Met County),2F,
E09000033,485.0,450.0,505.0,434.0,411.0,350.0,422.0,364.0,421.0,352.0,324.0,347.0,399.0,-,-,-,Westminster,00BK,E09000033
,,,,,,,,,,,,,,-,-,-,Wiltshire (pre-2009),46,
E06000054,220.0,165.0,220.0,149.0,230.0,223.0,275.0,221.0,264.0,201.0,187.0,228.0,226.0,-,-,-,Wiltshire UA,00HY,E06000054
E06000040,85.0,60.0,90.0,81.0,79.0,65.0,65.0,59.0,72.0,60.0,61.0,58.0,68.0,-,-,-,Windsor and Maidenhead UA,00ME,E06000040
E06000041,30.0,50.0,40.0,46.0,41.0,30.0,25.0,35.0,30.0,28.0,24.0,23.0,16.0,-,-,-,Wokingham UA,00MF,E06000041
,275.0,200.0,285.0,307.0,307.0,254.0,319.0,291.0,370.0,241.0,297.0,246.0,297.0,-,-,-,Worcestershire,,
E06000014,70.0,80.0,80.0,86.0,89.0,90.0,88.0,72.0,107.0,58.0,75.0,79.0,72.0,-,-,-,York UA,00FF,E06000014
E07000223,25.0,30.0,35.0,31.0,44.0,30.0,35.0,35.0,36.0,23.0,24.0,22.0,32.0,-,-,-,Adur,45UB,E07000223
E07000026,40.0,30.0,50.0,27.0,35.0,39.0,47.0,48.0,83.0,53.0,65.0,37.0,48.0,-,-,-,Allerdale,16UB,E07000026
,,,,,,,,,,,,,,-,-,-,Alnwick,35UB,
E07000032,25.0,35.0,30.0,53.0,50.0,35.0,53.0,59.0,60.0,59.0,71.0,54.0,29.0,-,-,-,Amber Valley,17UB,E07000032
E07000224,70.0,55.0,70.0,74.0,94.0,64.0,59.0,63.0,94.0,69.0,59.0,61.0,75.0,-,-,-,Arun,45UC,E07000224
E07000170,40.0,50.0,35.0,38.0,44.0,40.0,46.0,37.0,44.0,42.0,55.0,68.0,70.0,-,-,-,Ashfield,37UB,E07000170
E07000105,55.0,60.0,55.0,78.0,69.0,86.0,63.0,81.0,87.0,52.0,63.0,71.0,52.0,-,-,-,Ashford,29UB,E07000105
