ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E09000020,2058.0,2080.0,2058.0,2167.0,2275.0,-,2297.0,-,2351.0,-,2253.0,-,-,-,-,-,Kensington and Chelsea,00AW,E09000020
,630.0,630.0,650.0,650.0,650.0,-,650.0,-,675.0,-,675.0,-,-,-,-,-,Kent,,
E06000010,350.0,350.0,347.0,350.0,380.0,-,350.0,-,350.0,-,350.0,-,-,-,-,-,"Kingston upon Hull, City of UA",00FA,E06000010
E09000021,850.0,483.0,412.0,425.0,850.0,-,1200.0,-,1192.0,-,1250.0,-,-,-,-,-,Kingston upon Thames,00AX,E09000021
E09000022,1213.0,1235.0,1250.0,1300.0,1322.0,-,1343.0,-,1387.0,-,1408.0,-,-,-,-,-,Lambeth,00AY,E09000022
,475.0,475.0,475.0,477.0,479.0,-,495.0,-,495.0,-,495.0,-,-,-,-,-,Lancashire,,
E06000016,495.0,480.0,495.0,495.0,495.0,-,475.0,-,475.0,-,475.0,-,-,-,-,-,Leicester UA,00FN,E06000016
,525.0,525.0,525.0,525.0,525.0,-,525.0,-,525.0,-,525.0,-,-,-,-,-,Leicestershire,,
E09000023,875.0,900.0,925.0,950.0,950.0,-,950.0,-,1000.0,-,1000.0,-,-,-,-,-,Lewisham,00AZ,E09000023
,485.0,495.0,495.0,495.0,500.0,-,500.0,-,515.0,-,515.0,-,-,-,-,-,Lincolnshire,32,
E06000032,600.0,600.0,625.0,625.0,600.0,-,600.0,-,650.0,-,650.0,-,-,-,-,-,Luton UA,00KA,E06000032
E06000035,607.0,625.0,625.0,625.0,650.0,-,650.0,-,650.0,-,650.0,-,-,-,-,-,Medway UA,00LC,E06000035
,498.0,495.0,495.0,495.0,495.0,-,495.0,-,475.0,-,477.0,-,-,-,-,-,Merseyside (Met County),2B,
E09000024,1150.0,1138.0,1150.0,1150.0,1250.0,-,1250.0,-,1321.0,-,1300.0,-,-,-,-,-,Merton,00BA,E09000024
E06000002,350.0,425.0,400.0,450.0,450.0,-,450.0,-,439.0,-,450.0,-,-,-,-,-,Middlesbrough UA,00EC,E06000002
E06000042,695.0,695.0,695.0,695.0,695.0,-,700.0,-,738.0,-,750.0,-,-,-,-,-,Milton Keynes UA,00MG,E06000042
E09000025,899.0,900.0,900.0,950.0,1000.0,-,1096.0,-,1000.0,-,1049.0,-,-,-,-,-,Newham,00BB,E09000025
,530.0,540.0,540.0,550.0,550.0,-,550.0,-,560.0,-,575.0,-,-,-,-,-,Norfolk,33,
E06000012,412.0,412.0,430.0,433.0,433.0,-,433.0,-,433.0,-,433.0,-,-,-,-,-,North East Lincolnshire UA,00FC,E06000012
E06000013,450.0,445.0,450.0,450.0,450.0,-,450.0,-,450.0,-,460.0,-,-,-,-,-,North Lincolnshire UA,00FD,E06000013
E06000024,575.0,575.0,575.0,575.0,575.0,-,595.0,-,625.0,-,625.0,-,-,-,-,-,North Somerset UA,00HC,E06000024
,550.0,550.0,550.0,550.0,550.0,-,550.0,-,550.0,-,550.0,-,-,-,-,-,North Yorkshire,36,
,550.0,549.0,550.0,550.0,550.0,-,550.0,-,550.0,-,560.0,-,-,-,-,-,Northamptonshire,34,
,,,,,,-,,-,,-,,-,-,-,-,-,Northumberland (pre-2009),35,
E06000057,450.0,450.0,450.0,450.0,450.0,-,450.0,-,450.0,-,450.0,-,-,-,-,-,Northumberland UA,00EM,E06000057
E06000018,425.0,450.0,450.0,450.0,429.0,-,445.0,-,460.0,-,477.0,-,-,-,-,-,Nottingham UA,00FY,E06000018
,485.0,490.0,485.0,495.0,495.0,-,495.0,-,495.0,-,495.0,-,-,-,-,-,Nottinghamshire,,
,860.0,875.0,875.0,895.0,895.0,-,895.0,-,895.0,-,880.0,-,-,-,-,-,Oxfordshire,38,
E06000031,525.0,530.0,550.0,550.0,550.0,-,550.0,-,550.0,-,550.0,-,-,-,-,-,Peterborough UA,00JA,E06000031
