ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E09000011,240000.0,247750.0,250000.0,245000.0,250000.0,262500.0,-,-,-,-,-,-,-,-,-,-,Greenwich,00AL,E09000011
E09000012,290000.0,320000.0,332000.0,350000.0,342000.0,378500.0,-,-,-,-,-,-,-,-,-,-,Hackney,00AM,E09000012
E06000006,102500.0,112500.0,118000.0,115000.0,117000.0,123495.0,-,-,-,-,-,-,-,-,-,-,Halton UA,00ET,E06000006
E09000013,450000.0,495000.0,509002.0,500000.0,540000.0,550000.0,-,-,-,-,-,-,-,-,-,-,Hammersmith and Fulham,00AN,E09000013
,215000.0,228000.0,234275.0,230000.0,220500.0,228000.0,-,-,-,-,-,-,-,-,-,-,Hampshire,,
E09000014,299000.0,330500.0,328000.0,320000.0,305000.0,325000.0,-,-,-,-,-,-,-,-,-,-,Haringey,00AP,E09000014
E09000015,285000.0,313500.0,310000.0,300000.0,307250.0,320000.0,-,-,-,-,-,-,-,-,-,-,Harrow,00AQ,E09000015
E06000001,95000.0,105000.0,109000.0,117750.0,113288.0,114575.0,-,-,-,-,-,-,-,-,-,-,Hartlepool UA,00EB,E06000001
E09000016,210000.0,225000.0,230000.0,228000.0,225000.0,225875.0,-,-,-,-,-,-,-,-,-,-,Havering,00AR,E09000016
E06000019,172500.0,185000.0,192000.0,182000.0,174000.0,181500.0,-,-,-,-,-,-,-,-,-,-,"Herefordshire, County of UA",00GA,E06000019
,243000.0,253600.0,250000.0,250000.0,250000.0,250000.0,-,-,-,-,-,-,-,-,-,-,Hertfordshire,26,
E09000017,240000.0,270000.0,265000.0,261250.0,250000.0,261000.0,-,-,-,-,-,-,-,-,-,-,Hillingdon,00AS,E09000017
E09000018,249950.0,276500.0,278000.0,260750.0,273750.0,293028.0,-,-,-,-,-,-,-,-,-,-,Hounslow,00AT,E09000018
E06000046,160000.0,178500.0,170500.0,170000.0,164000.0,175000.0,-,-,-,-,-,-,-,-,-,-,Isle of Wight UA,00MW,E06000046
E07000025,,,330000.0,,,,-,-,-,-,-,-,-,-,-,-,Isles of Scilly UA,00HF,E07000025
E09000019,385000.0,431000.0,415154.0,399950.0,445000.0,450100.0,-,-,-,-,-,-,-,-,-,-,Islington,00AU,E09000019
E09000020,824000.0,875000.0,950000.0,887857.0,950000.0,935000.0,-,-,-,-,-,-,-,-,-,-,Kensington and Chelsea,00AW,E09000020
,185000.0,192998.0,200000.0,199998.0,194110.0,195000.0,-,-,-,-,-,-,-,-,-,-,Kent,,
E06000010,86000.0,89743.0,88500.0,91250.0,92500.0,95000.0,-,-,-,-,-,-,-,-,-,-,"Kingston upon Hull, City of UA",00FA,E06000010
E09000021,285000.0,340000.0,320000.0,322000.0,323000.0,335000.0,-,-,-,-,-,-,-,-,-,-,Kingston upon Thames,00AX,E09000021
E09000022,290000.0,328975.0,339999.0,330000.0,320000.0,340000.0,-,-,-,-,-,-,-,-,-,-,Lambeth,00AY,E09000022
,125000.0,126500.0,130000.0,130000.0,125000.0,130000.0,-,-,-,-,-,-,-,-,-,-,Lancashire,,
E06000016,123600.0,118000.0,120000.0,120000.0,117500.0,124973.0,-,-,-,-,-,-,-,-,-,-,Leicester UA,00FN,E06000016
,151000.0,155000.0,155000.0,160000.0,153000.0,156725.0,-,-,-,-,-,-,-,-,-,-,Leicestershire,,
E09000023,235000.0,250000.0,250000.0,250000.0,245000.0,250000.0,-,-,-,-,-,-,-,-,-,-,Lewisham,00AZ,E09000023
,134000.0,133000.0,137500.0,135000.0,132500.0,136000.0,-,-,-,-,-,-,-,-,-,-,Lincolnshire,32,
E06000032,155000.0,147000.0,152450.0,150000.0,151000.0,151000.0,-,-,-,-,-,-,-,-,-,-,Luton UA,00KA,E06000032
E06000035,150000.0,155000.0,155000.0,158000.0,150000.0,165000.0,-,-,-,-,-,-,-,-,-,-,Medway UA,00LC,E06000035
,124950.0,121000.0,125000.0,123950.0,123000.0,122000.0,-,-,-,-,-,-,-,-,-,-,Merseyside (Met County),2B,
E09000024,250000.0,301000.0,316000.0,297000.0,292000.0,321000.0,-,-,-,-,-,-,-,-,-,-,Merton,00BA,E09000024
E06000002,98975.0,110000.0,109000.0,108000.0,100000.0,108500.0,-,-,-,-,-,-,-,-,-,-,Middlesbrough UA,00EC,E06000002
E06000042,166498.0,188750.0,190000.0,198000.0,177000.0,189500.0,-,-,-,-,-,-,-,-,-,-,Milton Keynes UA,00MG,E06000042
E09000025,215000.0,220000.0,218000.0,220000.0,227000.0,225000.0,-,-,-,-,-,-,-,-,-,-,Newham,00BB,E09000025
,154000.0,160000.0,163000.0,160000.0,159250.0,158500.0,-,-,-,-,-,-,-,-,-,-,Norfolk,33,
