ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E06000016,18.0,15.0,16.0,14.0,16.0,12.0,10.0,8.0,7.0,8.0,11.0,18.0,17.0,-,-,-,Leicester UA,00FN,E06000016
,14.0,12.0,14.0,26.0,12.0,18.0,18.0,14.0,13.0,11.0,0.0,6.0,5.0,-,-,-,Leicestershire,,
E09000023,7.0,6.0,11.0,10.0,9.0,10.0,12.0,3.0,8.0,,10.0,11.0,18.0,-,-,-,Lewisham,00AZ,E09000023
,20.0,14.0,15.0,18.0,19.0,12.0,20.0,25.0,18.0,21.0,14.0,19.0,23.0,-,-,-,Lincolnshire,32,
E06000032,8.0,9.0,5.0,10.0,17.0,27.0,18.0,35.0,28.0,15.0,13.0,26.0,19.0,-,-,-,Luton UA,00KA,E06000032
E06000035,26.0,19.0,21.0,31.0,29.0,20.0,27.0,33.0,15.0,30.0,28.0,35.0,21.0,-,-,-,Medway UA,00LC,E06000035
,21.0,32.0,26.0,18.0,25.0,28.0,38.0,33.0,35.0,17.0,12.0,8.0,22.0,-,-,-,Merseyside (Met County),2B,
E09000024,15.0,12.0,9.0,22.0,7.0,12.0,8.0,21.0,11.0,14.0,20.0,16.0,18.0,-,-,-,Merton,00BA,E09000024
E06000002,5.0,7.0,4.0,7.0,9.0,5.0,1.0,2.0,0.0,,,0.0,,-,-,-,Middlesbrough UA,00EC,E06000002
E06000042,9.0,6.0,3.0,9.0,7.0,7.0,7.0,11.0,16.0,8.0,11.0,,,-,-,-,Milton Keynes UA,00MG,E06000042
E09000025,6.0,7.0,27.0,27.0,24.0,75.0,47.0,36.0,16.0,19.0,28.0,31.0,13.0,-,-,-,Newham,00BB,E09000025
,40.0,32.0,32.0,29.0,32.0,40.0,42.0,31.0,43.0,33.0,28.0,51.0,14.0,-,-,-,Norfolk,33,
E06000012,2.0,10.0,8.0,3.0,7.0,0.0,14.0,8.0,,,11.0,13.0,10.0,-,-,-,North East Lincolnshire UA,00FC,E06000012
E06000013,3.0,1.0,2.0,0.0,4.0,1.0,1.0,3.0,6.0,7.0,,,7.0,-,-,-,North Lincolnshire UA,00FD,E06000013
E06000024,5.0,1.0,0.0,5.0,4.0,2.0,5.0,2.0,,,,,,-,-,-,North Somerset UA,00HC,E06000024
,4.0,9.0,12.0,15.0,13.0,16.0,16.0,16.0,0.0,20.0,0.0,13.0,5.0,-,-,-,North Yorkshire,36,
,32.0,32.0,46.0,36.0,34.0,28.0,30.0,47.0,10.0,40.0,35.0,28.0,36.0,-,-,-,Northamptonshire,34,
,,,,,,,,,,,,,,-,-,-,Northumberland (pre-2009),35,
E06000057,1.0,3.0,10.0,6.0,2.0,5.0,3.0,0.0,5.0,,0.0,6.0,,-,-,-,Northumberland UA,00EM,E06000057
E06000018,23.0,14.0,26.0,18.0,15.0,22.0,17.0,5.0,10.0,12.0,18.0,17.0,20.0,-,-,-,Nottingham UA,00FY,E06000018
,15.0,22.0,23.0,17.0,19.0,17.0,16.0,26.0,6.0,20.0,16.0,10.0,13.0,-,-,-,Nottinghamshire,,
,29.0,20.0,29.0,29.0,35.0,36.0,38.0,41.0,19.0,24.0,13.0,30.0,19.0,-,-,-,Oxfordshire,38,
E06000031,12.0,20.0,4.0,13.0,13.0,10.0,13.0,9.0,6.0,21.0,15.0,11.0,9.0,-,-,-,Peterborough UA,00JA,E06000031
E06000026,17.0,17.0,18.0,33.0,20.0,30.0,19.0,23.0,11.0,21.0,33.0,21.0,25.0,-,-,-,Plymouth UA,00HG,E06000026
E06000029,8.0,3.0,8.0,12.0,15.0,10.0,10.0,7.0,10.0,6.0,7.0,,8.0,-,-,-,Poole UA,00HP,E06000029
E06000044,28.0,23.0,24.0,21.0,12.0,23.0,19.0,15.0,13.0,23.0,23.0,34.0,25.0,-,-,-,Portsmouth UA,00MR,E06000044
E06000038,6.0,15.0,11.0,16.0,12.0,18.0,10.0,11.0,20.0,12.0,12.0,7.0,9.0,-,-,-,Reading UA,00MC,E06000038
E09000026,35.0,36.0,20.0,42.0,26.0,22.0,30.0,31.0,44.0,35.0,39.0,44.0,36.0,-,-,-,Redbridge,00BC,E09000026
E06000003,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,,,0.0,,,-,-,-,Redcar and Cleveland UA,00EE,E06000003
E09000027,2.0,2.0,4.0,8.0,1.0,7.0,2.0,5.0,16.0,6.0,,,5.0,-,-,-,Richmond upon Thames,00BD,E09000027
E06000017,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,,,,,,-,-,-,Rutland UA,00FP,E06000017
,,,,,,,,,,,,,0.0,-,-,-,Shropshire (pre-2009),39,
E06000051,12.0,11.0,13.0,7.0,14.0,8.0,12.0,12.0,7.0,8.0,12.0,7.0,14.0,-,-,-,Shropshire UA,00GG,E06000051
E06000039,15.0,26.0,20.0,12.0,24.0,17.0,13.0,15.0,18.0,9.0,13.0,15.0,7.0,-,-,-,Slough UA,00MD,E06000039
,15.0,23.0,17.0,10.0,13.0,12.0,17.0,17.0,5.0,8.0,0.0,14.0,7.0,-,-,-,Somerset,40,
E06000025,7.0,4.0,6.0,6.0,14.0,8.0,4.0,14.0,11.0,7.0,8.0,9.0,8.0,-,-,-,South Gloucestershire UA,00HD,E06000025
,40.0,30.0,44.0,56.0,41.0,46.0,27.0,43.0,21.0,24.0,20.0,12.0,23.0,-,-,-,South Yorkshire (Met County),2C,
E06000045,9.0,4.0,11.0,12.0,9.0,7.0,6.0,6.0,,5.0,7.0,12.0,6.0,-,-,-,Southampton UA,00MS,E06000045
E06000033,5.0,12.0,6.0,5.0,1.0,3.0,4.0,16.0,,,10.0,10.0,14.0,-,-,-,Southend-on-Sea UA,00KF,E06000033
E09000028,40.0,38.0,45.0,49.0,40.0,41.0,38.0,34.0,32.0,19.0,20.0,153.0,69.0,-,-,-,Southwark,00BE,E09000028
,26.0,15.0,37.0,23.0,29.0,26.0,18.0,26.0,15.0,12.0,6.0,11.0,5.0,-,-,-,Staffordshire,,
E06000004,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,,,0.0,0.0,0.0,-,-,-,Stockton-on-Tees UA,00EF,E06000004
E06000021,12.0,9.0,14.0,1.0,11.0,14.0,6.0,10.0,9.0,11.0,8.0,12.0,,-,-,-,Stoke-on-Trent UA,00GL,E06000021
,34.0,30.0,26.0,24.0,38.0,45.0,39.0,44.0,34.0,24.0,29.0,30.0,16.0,-,-,-,Suffolk,42,
,29.0,18.0,28.0,22.0,21.0,24.0,12.0,25.0,5.0,0.0,5.0,0.0,0.0,-,-,-,Surrey,43,
E09000029,5.0,7.0,7.0,4.0,1.0,6.0,9.0,5.0,,8.0,9.0,7.0,11.0,-,-,-,Sutton,00BF,E09000029
E06000030,11.0,16.0,14.0,14.0,7.0,7.0,13.0,13.0,,9.0,14.0,23.0,21.0,-,-,-,Swindon UA,00HX,E06000030
E06000020,9.0,2.0,3.0,4.0,2.0,5.0,3.0,1.0,,,,,0.0,-,-,-,Telford and Wrekin UA,00GF,E06000020
E06000034,2.0,1.0,4.0,8.0,2.0,5.0,4.0,10.0,,8.0,9.0,6.0,7.0,-,-,-,Thurrock UA,00KG,E06000034
E06000027,4.0,2.0,4.0,0.0,3.0,5.0,0.0,2.0,,5.0,5.0,6.0,,-,-,-,Torbay UA,00HH,E06000027
E09000030,24.0,17.0,27.0,42.0,44.0,50.0,29.0,23.0,23.0,38.0,26.0,33.0,40.0,-,-,-,Tower Hamlets,00BG,E09000030
,24.0,17.0,32.0,29.0,38.0,26.0,21.0,26.0,17.0,16.0,12.0,12.0,13.0,-,-,-,Tyne and Wear (Met County),2D,
E09000031,13.0,32.0,49.0,49.0,39.0,49.0,35.0,27.0,13.0,14.0,36.0,31.0,23.0,-,-,-,Waltham Forest,00BH,E09000031
E09000032,12.0,12.0,13.0,16.0,18.0,15.0,19.0,19.0,18.0,10.0,5.0,19.0,23.0,-,-,-,Wandsworth,00BJ,E09000032
E06000007,3.0,1.0,4.0,6.0,2.0,2.0,2.0,2.0,,8.0,6.0,,6.0,-,-,-,Warrington UA,00EU,E06000007
,14.0,11.0,17.0,17.0,14.0,18.0,33.0,23.0,22.0,27.0,14.0,12.0,12.0,-,-,-,Warwickshire,44,
E06000037,8.0,13.0,12.0,3.0,3.0,8.0,13.0,6.0,8.0,9.0,6.0,6.0,10.0,-,-,-,West Berkshire UA,00MB,E06000037
,128.0,123.0,146.0,160.0,145.0,142.0,139.0,163.0,118.0,125.0,172.0,146.0,141.0,-,-,-,West Midlands (Met County),2E,
,41.0,29.0,45.0,54.0,33.0,30.0,36.0,37.0,14.0,28.0,20.0,39.0,22.0,-,-,-,West Sussex,45,
,37.0,30.0,43.0,44.0,51.0,46.0,41.0,32.0,15.0,34.0,22.0,41.0,40.0,-,-,-,West Yorkshire (Met County),2F,
E09000033,0.0,17.0,20.0,20.0,33.0,33.0,32.0,43.0,25.0,18.0,34.0,36.0,35.0,-,-,-,Westminster,00BK,E09000033
,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-,-,-,Wiltshire (pre-2009),46,
E06000054,4.0,5.0,4.0,3.0,7.0,3.0,5.0,6.0,9.0,13.0,12.0,8.0,7.0,-,-,-,Wiltshire UA,00HY,E06000054
E06000040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,-,-,-,Windsor and Maidenhead UA,00ME,E06000040
E06000041,4.0,11.0,4.0,3.0,6.0,12.0,7.0,8.0,8.0,12.0,5.0,,8.0,-,-,-,Wokingham UA,00MF,E06000041
,18.0,17.0,21.0,19.0,18.0,19.0,32.0,33.0,21.0,27.0,21.0,32.0,16.0,-,-,-,Worcestershire,,
E06000014,11.0,13.0,8.0,10.0,12.0,10.0,17.0,12.0,5.0,7.0,8.0,6.0,10.0,-,-,-,York UA,00FF,E06000014
E07000223,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,-,-,-,Adur,45UB,E07000223
E07000026,4.0,3.0,9.0,5.0,3.0,3.0,7.0,3.0,,6.0,,,,-,-,-,Allerdale,16UB,E07000026
,,,,,,,,,,,,,,-,-,-,Alnwick,35UB,
E07000032,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,,,,0.0,0.0,-,-,-,Amber Valley,17UB,E07000032
E07000224,8.0,11.0,6.0,10.0,9.0,4.0,6.0,7.0,,9.0,7.0,14.0,9.0,-,-,-,Arun,45UC,E07000224
E07000170,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,,0.0,5.0,,5.0,-,-,-,Ashfield,37UB,E07000170
E07000105,4.0,4.0,2.0,2.0,3.0,2.0,7.0,6.0,7.0,,,,,-,-,-,Ashford,29UB,E07000105
E07000004,4.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,7.0,,5.0,,5.0,-,-,-,Aylesbury Vale,11UB,E07000004
E07000200,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,0.0,,-,-,-,Babergh,42UB,E07000200
E08000016,3.0,1.0,7.0,4.0,2.0,2.0,2.0,4.0,,,0.0,,,-,-,-,Barnsley,00CC,E08000016
E07000027,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,,,-,-,-,Barrow-in-Furness,16UC,E07000027
E07000066,15.0,7.0,12.0,7.0,7.0,8.0,9.0,6.0,9.0,8.0,9.0,14.0,26.0,-,-,-,Basildon,22UB,E07000066
E07000084,2.0,3.0,4.0,7.0,6.0,6.0,5.0,2.0,,,11.0,10.0,7.0,-,-,-,Basingstoke and Deane,24UB,E07000084
E07000171,4.0,5.0,7.0,4.0,6.0,1.0,3.0,5.0,,7.0,5.0,10.0,8.0,-,-,-,Bassetlaw,37UC,E07000171
E06000055,,,,,,,,,,,,,,-,-,-,Bedford,09UD,E06000055
,,,,,,,,,,,,,,-,-,-,Berwick-upon-Tweed,35UC,
E08000025,71.0,77.0,89.0,88.0,72.0,83.0,84.0,107.0,70.0,69.0,95.0,88.0,72.0,-,-,-,Birmingham,00CN,E08000025
E07000129,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,,0.0,,0.0,-,-,-,Blaby,31UB,E07000129
,,,,,,,,,,,,,,-,-,-,Blyth Valley,35UD,
E07000033,3.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,,0.0,,,,-,-,-,Bolsover,17UC,E07000033
E08000001,15.0,14.0,18.0,15.0,13.0,14.0,11.0,13.0,13.0,17.0,11.0,14.0,18.0,-,-,-,Bolton,00BL,E08000001
E07000136,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,,,7.0,,0.0,-,-,-,Boston,32UB,E07000136
E08000032,4.0,3.0,11.0,10.0,6.0,22.0,13.0,8.0,,6.0,8.0,6.0,10.0,-,-,-,Bradford,00CX,E08000032
E07000067,5.0,8.0,8.0,8.0,3.0,6.0,8.0,6.0,,,9.0,5.0,6.0,-,-,-,Braintree,22UC,E07000067
E07000143,9.0,6.0,6.0,6.0,7.0,9.0,2.0,0.0,0.0,,,,,-,-,-,Breckland,33UB,E07000143
E07000068,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,,,,,0.0,-,-,-,Brentwood,22UD,E07000068
,,,,,,,,,,,,,,-,-,-,Bridgnorth,39UB,
E07000144,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,,,,,0.0,-,-,-,Broadland,33UC,E07000144
E07000234,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,-,-,-,Bromsgrove,47UB,E07000234
E07000095,7.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,,0.0,,0.0,,-,-,-,Broxbourne,26UB,E07000095
E07000172,0.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,,,0.0,,,-,-,-,Broxtowe,37UD,E07000172
E07000117,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-,-,-,Burnley,30UD,E07000117
E08000002,7.0,2.0,0.0,3.0,2.0,5.0,4.0,3.0,,,,,6.0,-,-,-,Bury,00BM,E08000002
E08000033,1.0,2.0,1.0,3.0,6.0,6.0,5.0,1.0,,,,,0.0,-,-,-,Calderdale,00CY,E08000033
E07000008,4.0,2.0,8.0,4.0,5.0,9.0,3.0,0.0,,,,,8.0,-,-,-,Cambridge,12UB,E07000008
E07000192,5.0,3.0,7.0,6.0,8.0,6.0,1.0,5.0,6.0,6.0,6.0,11.0,,-,-,-,Cannock Chase,41UB,E07000192
E07000106,3.0,5.0,15.0,16.0,19.0,15.0,21.0,17.0,19.0,20.0,13.0,14.0,16.0,-,-,-,Canterbury,29UC,E07000106
,,,,,,,,,,,,,,-,-,-,Caradon,15UB,
E07000028,8.0,4.0,6.0,1.0,5.0,2.0,4.0,3.0,,,7.0,5.0,5.0,-,-,-,Carlisle,16UD,E07000028
,,,,,,,,,,,,,,-,-,-,Carrick,15UC,
,,,,,,,,,,,,,,-,-,-,Castle Morpeth,35UE,
E07000069,1.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,,5.0,,,,-,-,-,Castle Point,22UE,E07000069
E07000130,1.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,8.0,6.0,,,0.0,-,-,-,Charnwood,31UC,E07000130
E07000070,1.0,4.0,4.0,6.0,3.0,7.0,3.0,4.0,7.0,0.0,5.0,8.0,,-,-,-,Chelmsford,22UF,E07000070
E07000078,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,Cheltenham,23UB,E07000078
E07000177,8.0,6.0,10.0,7.0,7.0,12.0,7.0,9.0,6.0,8.0,,6.0,10.0,-,-,-,Cherwell,38UB,E07000177
,,,,,,,,,,,,,,-,-,-,Chester,13UB,
,,,,,,,,,,,,,,-,-,-,Chester-le-Street,20UB,
E07000034,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,0.0,-,-,-,Chesterfield,17UD,E07000034
E07000225,2.0,2.0,5.0,6.0,3.0,1.0,0.0,2.0,,,,,,-,-,-,Chichester,45UD,E07000225
E07000005,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,,,,,0.0,-,-,-,Chiltern,11UC,E07000005
E07000118,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,,,5.0,0.0,,-,-,-,Chorley,30UE,E07000118
E07000048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,,5.0,-,-,-,Christchurch,19UC,E07000048
E07000071,9.0,4.0,13.0,10.0,8.0,8.0,8.0,5.0,8.0,15.0,14.0,,7.0,-,-,-,Colchester,22UG,E07000071
,,,,,,,,,,,,,,-,-,-,Congleton,13UC,
E07000029,0.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,,,,,-,-,-,Copeland,16UE,E07000029
