ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E06000026,156778.0,159963.0,161724.0,159247.0,157830.0,160065.0,-,-,-,-,-,-,-,-,-,-,Plymouth UA,00HG,E06000026
E06000029,275769.0,287211.0,284619.0,283278.0,272958.0,264570.0,-,-,-,-,-,-,-,-,-,-,Poole UA,00HP,E06000029
E06000044,164193.0,167210.0,171429.0,171923.0,169622.0,169324.0,-,-,-,-,-,-,-,-,-,-,Portsmouth UA,00MR,E06000044
E06000038,223895.0,240082.0,248546.0,230444.0,230007.0,227000.0,-,-,-,-,-,-,-,-,-,-,Reading UA,00MC,E06000038
E09000026,294944.0,305912.0,315651.0,297516.0,296738.0,303514.0,-,-,-,-,-,-,-,-,-,-,Redbridge,00BC,E09000026
E06000003,124358.0,127801.0,126273.0,123190.0,125075.0,122311.0,-,-,-,-,-,-,-,-,-,-,Redcar and Cleveland UA,00EE,E06000003
E09000027,558290.0,592678.0,590093.0,606305.0,603301.0,646016.0,-,-,-,-,-,-,-,-,-,-,Richmond upon Thames,00BD,E09000027
E06000017,250194.0,274485.0,277384.0,272373.0,259977.0,245814.0,-,-,-,-,-,-,-,-,-,-,Rutland UA,00FP,E06000017
,,,,,,,-,-,-,-,-,-,-,-,-,-,Shropshire (pre-2009),39,
E06000051,194645.0,193103.0,209895.0,201193.0,199725.0,202144.0,-,-,-,-,-,-,-,-,-,-,Shropshire UA,00GG,E06000051
E06000039,204195.0,211129.0,216127.0,223684.0,211375.0,226833.0,-,-,-,-,-,-,-,-,-,-,Slough UA,00MD,E06000039
,195727.0,208451.0,211340.0,213515.0,206412.0,205562.0,-,-,-,-,-,-,-,-,-,-,Somerset,40,
E06000025,206898.0,208753.0,211836.0,206888.0,206948.0,209468.0,-,-,-,-,-,-,-,-,-,-,South Gloucestershire UA,00HD,E06000025
,129843.0,138315.0,144620.0,138653.0,131074.0,133077.0,-,-,-,-,-,-,-,-,-,-,South Yorkshire (Met County),2C,
E06000045,173661.0,166782.0,177827.0,172937.0,167061.0,173797.0,-,-,-,-,-,-,-,-,-,-,Southampton UA,00MS,E06000045
E06000033,209869.0,215046.0,209240.0,223771.0,212110.0,206179.0,-,-,-,-,-,-,-,-,-,-,Southend-on-Sea UA,00KF,E06000033
E09000028,384522.0,430412.0,423646.0,429074.0,391318.0,455625.0,-,-,-,-,-,-,-,-,-,-,Southwark,00BE,E09000028
,165135.0,165437.0,176489.0,171627.0,168199.0,167674.0,-,-,-,-,-,-,-,-,-,-,Staffordshire,,
E06000004,137450.0,150520.0,152499.0,143021.0,135681.0,149711.0,-,-,-,-,-,-,-,-,-,-,Stockton-on-Tees UA,00EF,E06000004
E06000021,97369.0,96805.0,100345.0,98955.0,98287.0,99281.0,-,-,-,-,-,-,-,-,-,-,Stoke-on-Trent UA,00GL,E06000021
,193554.0,200586.0,208118.0,203668.0,198145.0,201014.0,-,-,-,-,-,-,-,-,-,-,Suffolk,42,
,361623.0,416391.0,417041.0,401997.0,406898.0,418785.0,-,-,-,-,-,-,-,-,-,-,Surrey,43,
E09000029,264523.0,273534.0,274783.0,275510.0,277080.0,293222.0,-,-,-,-,-,-,-,-,-,-,Sutton,00BF,E09000029
E06000030,164809.0,167294.0,169043.0,168001.0,167996.0,168886.0,-,-,-,-,-,-,-,-,-,-,Swindon UA,00HX,E06000030
E06000020,145147.0,158654.0,153452.0,152973.0,153854.0,153529.0,-,-,-,-,-,-,-,-,-,-,Telford and Wrekin UA,00GF,E06000020
E06000034,184063.0,171667.0,182391.0,186570.0,181968.0,182729.0,-,-,-,-,-,-,-,-,-,-,Thurrock UA,00KG,E06000034
E06000027,171550.0,182850.0,182963.0,187039.0,180500.0,184252.0,-,-,-,-,-,-,-,-,-,-,Torbay UA,00HH,E06000027
E09000030,329485.0,364623.0,356113.0,366439.0,343511.0,379304.0,-,-,-,-,-,-,-,-,-,-,Tower Hamlets,00BG,E09000030
,135930.0,141675.0,146178.0,145878.0,140927.0,146767.0,-,-,-,-,-,-,-,-,-,-,Tyne and Wear (Met County),2D,
