ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
,131.0,139.0,124.0,102.0,171.0,164.0,189.0,133.0,152.0,146.0,182.0,184.0,156.0,-,-,-,Dorset,19,
E06000047,17.0,22.0,19.0,22.0,20.0,8.0,27.0,13.0,17.0,25.0,15.0,8.0,13.0,-,-,-,Durham UA,00EJ,E06000047
E09000009,1633.0,1700.0,1716.0,1721.0,1964.0,2430.0,3023.0,2519.0,297.0,,63.0,116.0,181.0,-,-,-,Ealing,00AJ,E09000009
E06000011,50.0,57.0,66.0,66.0,58.0,36.0,32.0,23.0,22.0,22.0,28.0,21.0,23.0,-,-,-,East Riding of Yorkshire UA,00FB,E06000011
,163.0,174.0,177.0,178.0,183.0,146.0,180.0,130.0,136.0,135.0,169.0,134.0,164.0,-,-,-,East Sussex,,
E09000010,3718.0,3670.0,3829.0,4152.0,3882.0,3925.0,3930.0,4079.0,4175.0,4362.0,4663.0,4879.0,5073.0,-,-,-,Enfield,00AK,E09000010
,1044.0,1007.0,1086.0,1060.0,1123.0,1058.0,1070.0,1059.0,1162.0,1153.0,1329.0,1416.0,1426.0,-,-,-,Essex,22,
,119.0,121.0,120.0,152.0,139.0,133.0,122.0,78.0,83.0,82.0,111.0,100.0,125.0,-,-,-,Gloucestershire,23,
,819.0,788.0,871.0,811.0,804.0,628.0,571.0,548.0,610.0,659.0,673.0,693.0,738.0,-,-,-,Greater Manchester (Met County),2A,
E09000011,286.0,314.0,300.0,314.0,296.0,,311.0,291.0,425.0,521.0,610.0,643.0,605.0,-,-,-,Greenwich,00AL,E09000011
E09000012,1590.0,1653.0,1654.0,1713.0,1806.0,1982.0,2137.0,2055.0,2029.0,2213.0,2399.0,,,-,-,-,Hackney,00AM,E09000012
E06000006,5.0,5.0,12.0,4.0,7.0,8.0,5.0,,,,5.0,,11.0,-,-,-,Halton UA,00ET,E06000006
E09000013,1594.0,1646.0,1755.0,1779.0,1915.0,1949.0,1909.0,1886.0,1864.0,1865.0,1934.0,1955.0,1962.0,-,-,-,Hammersmith and Fulham,00AN,E09000013
,567.0,585.0,633.0,479.0,634.0,664.0,662.0,328.0,638.0,672.0,753.0,841.0,847.0,-,-,-,Hampshire,,
E09000014,4849.0,4681.0,4783.0,4771.0,4771.0,4870.0,4936.0,4806.0,4860.0,4935.0,5077.0,5322.0,5546.0,-,-,-,Haringey,00AP,E09000014
E09000015,895.0,877.0,887.0,852.0,806.0,782.0,900.0,874.0,798.0,1135.0,1142.0,1154.0,1333.0,-,-,-,Harrow,00AQ,E09000015
E06000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,-,-,-,Hartlepool UA,00EB,E06000001
E09000016,674.0,667.0,803.0,916.0,962.0,844.0,835.0,788.0,831.0,489.0,814.0,847.0,761.0,-,-,-,Havering,00AR,E09000016
E06000019,74.0,100.0,91.0,111.0,,69.0,79.0,53.0,67.0,66.0,60.0,64.0,68.0,-,-,-,"Herefordshire, County of UA",00GA,E06000019
,692.0,737.0,828.0,555.0,991.0,961.0,1098.0,907.0,976.0,1015.0,1021.0,1088.0,1213.0,-,-,-,Hertfordshire,26,
E09000017,1057.0,940.0,930.0,865.0,904.0,991.0,1012.0,1003.0,944.0,882.0,954.0,973.0,1080.0,-,-,-,Hillingdon,00AS,E09000017
E09000018,1357.0,1485.0,1627.0,1726.0,1903.0,1985.0,2020.0,1953.0,2018.0,2030.0,2107.0,2084.0,2133.0,-,-,-,Hounslow,00AT,E09000018
E06000046,193.0,201.0,204.0,217.0,217.0,205.0,218.0,236.0,250.0,150.0,245.0,214.0,244.0,-,-,-,Isle of Wight UA,00MW,E06000046
E07000025,0.0,0.0,,5.0,7.0,,5.0,,,,0.0,0.0,0.0,-,-,-,Isles of Scilly UA,00HF,E07000025
E09000019,1198.0,1161.0,1127.0,1207.0,1255.0,1278.0,1213.0,1269.0,1242.0,1257.0,1232.0,1239.0,1256.0,-,-,-,Islington,00AU,E09000019
E09000020,1561.0,,1726.0,1807.0,1931.0,2101.0,2180.0,2175.0,2196.0,2215.0,2254.0,2269.0,2252.0,-,-,-,Kensington and Chelsea,00AW,E09000020
,598.0,695.0,633.0,666.0,642.0,546.0,681.0,573.0,608.0,637.0,734.0,762.0,737.0,-,-,-,Kent,,
E06000010,45.0,63.0,46.0,60.0,50.0,56.0,57.0,45.0,46.0,52.0,52.0,31.0,63.0,-,-,-,"Kingston upon Hull, City of UA",00FA,E06000010
E09000021,628.0,620.0,536.0,567.0,578.0,,,643.0,630.0,588.0,672.0,,730.0,-,-,-,Kingston upon Thames,00AX,E09000021
E09000022,1611.0,1568.0,1668.0,1757.0,1889.0,2037.0,1988.0,2118.0,2361.0,2576.0,2746.0,2894.0,2940.0,-,-,-,Lambeth,00AY,E09000022
,116.0,80.0,55.0,73.0,88.0,93.0,56.0,49.0,46.0,58.0,50.0,51.0,78.0,-,-,-,Lancashire,,
E06000016,94.0,85.0,89.0,99.0,88.0,108.0,57.0,64.0,69.0,81.0,87.0,94.0,92.0,-,-,-,Leicester UA,00FN,E06000016
,110.0,88.0,116.0,66.0,80.0,66.0,67.0,77.0,68.0,68.0,72.0,76.0,74.0,-,-,-,Leicestershire,,
E09000023,,,,,,1014.0,1607.0,1831.0,1983.0,2348.0,2500.0,2800.0,2789.0,-,-,-,Lewisham,00AZ,E09000023
,167.0,172.0,172.0,113.0,127.0,114.0,130.0,84.0,111.0,103.0,149.0,148.0,130.0,-,-,-,Lincolnshire,32,
E06000032,863.0,866.0,915.0,,,,,,,,0.0,0.0,703.0,-,-,-,Luton UA,00KA,E06000032
E06000035,116.0,127.0,114.0,116.0,111.0,135.0,171.0,159.0,145.0,194.0,237.0,305.0,366.0,-,-,-,Medway UA,00LC,E06000035
,91.0,97.0,78.0,79.0,87.0,81.0,71.0,58.0,60.0,55.0,80.0,53.0,102.0,-,-,-,Merseyside (Met County),2B,
E09000024,104.0,106.0,121.0,110.0,122.0,138.0,135.0,117.0,150.0,182.0,173.0,196.0,258.0,-,-,-,Merton,00BA,E09000024
E06000002,6.0,2.0,2.0,3.0,2.0,0.0,2.0,,,,5.0,,0.0,-,-,-,Middlesbrough UA,00EC,E06000002
E06000042,44.0,182.0,162.0,,128.0,163.0,171.0,204.0,155.0,95.0,191.0,161.0,,-,-,-,Milton Keynes UA,00MG,E06000042
E09000025,3347.0,3284.0,3366.0,3511.0,,,0.0,,,4225.0,4725.0,4994.0,5178.0,-,-,-,Newham,00BB,E09000025
,96.0,94.0,149.0,119.0,160.0,179.0,202.0,172.0,192.0,196.0,192.0,210.0,213.0,-,-,-,Norfolk,33,
E06000012,10.0,14.0,18.0,11.0,7.0,16.0,10.0,12.0,8.0,19.0,17.0,21.0,17.0,-,-,-,North East Lincolnshire UA,00FC,E06000012
E06000013,8.0,21.0,26.0,20.0,12.0,16.0,17.0,9.0,8.0,12.0,8.0,6.0,7.0,-,-,-,North Lincolnshire UA,00FD,E06000013
E06000024,,48.0,,45.0,52.0,,,,,,,,53.0,-,-,-,North Somerset UA,00HC,E06000024
,161.0,171.0,174.0,153.0,134.0,135.0,105.0,74.0,122.0,109.0,151.0,131.0,123.0,-,-,-,North Yorkshire,36,
,195.0,237.0,218.0,140.0,188.0,162.0,182.0,169.0,95.0,214.0,217.0,165.0,193.0,-,-,-,Northamptonshire,34,
,,,,,,,,,,,,,,-,-,-,Northumberland (pre-2009),35,
E06000057,15.0,12.0,12.0,11.0,9.0,9.0,5.0,,11.0,6.0,6.0,,12.0,-,-,-,Northumberland UA,00EM,E06000057
E06000018,107.0,92.0,113.0,80.0,85.0,86.0,96.0,89.0,109.0,123.0,88.0,133.0,107.0,-,-,-,Nottingham UA,00FY,E06000018
,102.0,114.0,115.0,75.0,106.0,99.0,69.0,45.0,72.0,100.0,100.0,65.0,70.0,-,-,-,Nottinghamshire,,
,231.0,256.0,242.0,271.0,272.0,256.0,269.0,241.0,244.0,220.0,242.0,227.0,232.0,-,-,-,Oxfordshire,38,
E06000031,38.0,57.0,84.0,54.0,104.0,83.0,71.0,43.0,98.0,59.0,73.0,55.0,94.0,-,-,-,Peterborough UA,00JA,E06000031
E06000026,100.0,94.0,90.0,95.0,105.0,111.0,122.0,85.0,103.0,98.0,114.0,92.0,102.0,-,-,-,Plymouth UA,00HG,E06000026
E06000029,92.0,89.0,103.0,96.0,91.0,98.0,82.0,90.0,107.0,106.0,123.0,114.0,117.0,-,-,-,Poole UA,00HP,E06000029
E06000044,81.0,95.0,92.0,64.0,76.0,80.0,63.0,54.0,64.0,64.0,77.0,80.0,58.0,-,-,-,Portsmouth UA,00MR,E06000044
E06000038,73.0,80.0,83.0,88.0,117.0,117.0,140.0,102.0,139.0,188.0,231.0,300.0,328.0,-,-,-,Reading UA,00MC,E06000038
E09000026,2770.0,2797.0,2840.0,2861.0,2950.0,3068.0,3141.0,3133.0,3214.0,3233.0,3324.0,3401.0,3455.0,-,-,-,Redbridge,00BC,E09000026
E06000003,0.0,2.0,0.0,4.0,4.0,0.0,2.0,,,,0.0,,0.0,-,-,-,Redcar and Cleveland UA,00EE,E06000003
E09000027,278.0,266.0,286.0,303.0,336.0,356.0,303.0,329.0,333.0,314.0,304.0,303.0,329.0,-,-,-,Richmond upon Thames,00BD,E09000027
E06000017,2.0,,0.0,4.0,4.0,4.0,9.0,,,,7.0,7.0,,-,-,-,Rutland UA,00FP,E06000017
,,,,,,,,,,,,0.0,0.0,-,-,-,Shropshire (pre-2009),39,
E06000051,93.0,84.0,58.0,49.0,50.0,45.0,44.0,36.0,44.0,52.0,65.0,61.0,78.0,-,-,-,Shropshire UA,00GG,E06000051
E06000039,147.0,161.0,161.0,172.0,157.0,173.0,185.0,145.0,181.0,157.0,219.0,279.0,226.0,-,-,-,Slough UA,00MD,E06000039
,128.0,145.0,137.0,124.0,136.0,132.0,115.0,62.0,60.0,54.0,88.0,59.0,66.0,-,-,-,Somerset,40,
E06000025,88.0,71.0,78.0,68.0,98.0,134.0,135.0,105.0,72.0,141.0,174.0,149.0,123.0,-,-,-,South Gloucestershire UA,00HD,E06000025
,206.0,177.0,172.0,148.0,157.0,139.0,97.0,81.0,84.0,66.0,92.0,101.0,113.0,-,-,-,South Yorkshire (Met County),2C,
E06000045,173.0,157.0,178.0,,164.0,162.0,158.0,161.0,159.0,168.0,165.0,167.0,167.0,-,-,-,Southampton UA,00MS,E06000045
E06000033,34.0,46.0,41.0,31.0,40.0,39.0,,26.0,32.0,39.0,45.0,57.0,87.0,-,-,-,Southend-on-Sea UA,00KF,E06000033
E09000028,929.0,951.0,929.0,882.0,960.0,1065.0,1080.0,1061.0,1092.0,1179.0,1240.0,1237.0,1331.0,-,-,-,Southwark,00BE,E09000028
,52.0,76.0,62.0,67.0,65.0,59.0,79.0,38.0,75.0,58.0,58.0,58.0,59.0,-,-,-,Staffordshire,,
E06000004,52.0,44.0,37.0,,25.0,17.0,26.0,,,,15.0,28.0,29.0,-,-,-,Stockton-on-Tees UA,00EF,E06000004
E06000021,2.0,9.0,5.0,4.0,13.0,16.0,6.0,7.0,15.0,17.0,9.0,15.0,12.0,-,-,-,Stoke-on-Trent UA,00GL,E06000021
,78.0,124.0,132.0,106.0,130.0,144.0,180.0,173.0,133.0,148.0,106.0,138.0,130.0,-,-,-,Suffolk,42,
,448.0,538.0,551.0,522.0,556.0,637.0,697.0,673.0,756.0,798.0,798.0,833.0,982.0,-,-,-,Surrey,43,
E09000029,379.0,379.0,373.0,393.0,357.0,360.0,339.0,310.0,318.0,276.0,373.0,386.0,380.0,-,-,-,Sutton,00BF,E09000029
E06000030,158.0,164.0,160.0,164.0,158.0,154.0,173.0,178.0,176.0,229.0,275.0,307.0,240.0,-,-,-,Swindon UA,00HX,E06000030
E06000020,66.0,55.0,37.0,51.0,49.0,59.0,67.0,52.0,50.0,55.0,60.0,59.0,48.0,-,-,-,Telford and Wrekin UA,00GF,E06000020
E06000034,75.0,77.0,57.0,68.0,85.0,93.0,92.0,80.0,82.0,144.0,119.0,108.0,113.0,-,-,-,Thurrock UA,00KG,E06000034
E06000027,17.0,29.0,16.0,21.0,31.0,49.0,31.0,13.0,27.0,20.0,37.0,32.0,11.0,-,-,-,Torbay UA,00HH,E06000027
E09000030,3544.0,3472.0,3540.0,3657.0,3789.0,3930.0,4053.0,4098.0,4071.0,4207.0,4146.0,4245.0,4354.0,-,-,-,Tower Hamlets,00BG,E09000030
,86.0,119.0,108.0,81.0,81.0,106.0,102.0,68.0,95.0,95.0,100.0,94.0,100.0,-,-,-,Tyne and Wear (Met County),2D,
E09000031,1992.0,2051.0,2107.0,2051.0,2206.0,2219.0,2331.0,2439.0,2584.0,2752.0,2965.0,3274.0,3584.0,-,-,-,Waltham Forest,00BH,E09000031
E09000032,599.0,662.0,686.0,792.0,891.0,1005.0,1051.0,1133.0,1284.0,1469.0,1580.0,1604.0,1683.0,-,-,-,Wandsworth,00BJ,E09000032
E06000007,32.0,24.0,38.0,28.0,30.0,27.0,30.0,13.0,28.0,25.0,23.0,16.0,25.0,-,-,-,Warrington UA,00EU,E06000007
,52.0,74.0,68.0,81.0,97.0,94.0,80.0,71.0,89.0,66.0,62.0,76.0,82.0,-,-,-,Warwickshire,44,
E06000037,54.0,71.0,72.0,67.0,,63.0,67.0,56.0,61.0,55.0,63.0,55.0,65.0,-,-,-,West Berkshire UA,00MB,E06000037
,1592.0,1737.0,1882.0,1811.0,1944.0,1954.0,1848.0,1802.0,1721.0,1828.0,2044.0,1865.0,2046.0,-,-,-,West Midlands (Met County),2E,
,590.0,630.0,738.0,716.0,716.0,726.0,737.0,424.0,399.0,443.0,638.0,650.0,638.0,-,-,-,West Sussex,45,
,288.0,325.0,320.0,283.0,238.0,242.0,212.0,154.0,198.0,211.0,221.0,237.0,251.0,-,-,-,West Yorkshire (Met County),2F,
E09000033,,,,,1304.0,3572.0,3597.0,3460.0,3285.0,3581.0,3854.0,3818.0,3906.0,-,-,-,Westminster,00BK,E09000033
,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,Wiltshire (pre-2009),46,
E06000054,152.0,188.0,190.0,180.0,160.0,183.0,192.0,184.0,200.0,175.0,215.0,166.0,167.0,-,-,-,Wiltshire UA,00HY,E06000054
E06000040,,,61.0,,67.0,60.0,,,,,32.0,18.0,35.0,-,-,-,Windsor and Maidenhead UA,00ME,E06000040
E06000041,17.0,23.0,11.0,17.0,7.0,18.0,19.0,21.0,20.0,17.0,15.0,26.0,22.0,-,-,-,Wokingham UA,00MF,E06000041
,149.0,137.0,164.0,137.0,126.0,135.0,134.0,94.0,96.0,103.0,107.0,101.0,99.0,-,-,-,Worcestershire,,
E06000014,75.0,77.0,98.0,75.0,97.0,87.0,77.0,62.0,68.0,58.0,56.0,65.0,69.0,-,-,-,York UA,00FF,E06000014
E07000223,111.0,96.0,99.0,100.0,105.0,109.0,98.0,,,,89.0,90.0,86.0,-,-,-,Adur,45UB,E07000223
E07000026,5.0,7.0,8.0,3.0,2.0,12.0,1.0,,,8.0,0.0,,,-,-,-,Allerdale,16UB,E07000026
,,,,,,,,,,,,,,-,-,-,Alnwick,35UB,
E07000032,12.0,21.0,18.0,30.0,23.0,27.0,17.0,14.0,18.0,26.0,24.0,27.0,27.0,-,-,-,Amber Valley,17UB,E07000032
E07000224,47.0,62.0,65.0,85.0,59.0,95.0,85.0,53.0,81.0,100.0,106.0,110.0,99.0,-,-,-,Arun,45UC,E07000224
E07000170,6.0,7.0,2.0,8.0,19.0,4.0,20.0,7.0,18.0,9.0,14.0,11.0,14.0,-,-,-,Ashfield,37UB,E07000170
E07000105,146.0,177.0,185.0,218.0,172.0,180.0,199.0,178.0,187.0,194.0,195.0,163.0,157.0,-,-,-,Ashford,29UB,E07000105
E07000004,18.0,18.0,10.0,8.0,6.0,18.0,12.0,11.0,26.0,16.0,29.0,25.0,23.0,-,-,-,Aylesbury Vale,11UB,E07000004
E07000200,2.0,0.0,2.0,4.0,3.0,20.0,13.0,23.0,29.0,22.0,26.0,26.0,20.0,-,-,-,Babergh,42UB,E07000200
E08000016,11.0,20.0,19.0,5.0,13.0,15.0,6.0,,,,,9.0,,-,-,-,Barnsley,00CC,E08000016
E07000027,12.0,10.0,11.0,0.0,3.0,2.0,1.0,,,,6.0,,8.0,-,-,-,Barrow-in-Furness,16UC,E07000027
E07000066,318.0,309.0,349.0,320.0,358.0,322.0,352.0,379.0,480.0,527.0,616.0,691.0,666.0,-,-,-,Basildon,22UB,E07000066
E07000084,8.0,10.0,9.0,10.0,14.0,19.0,25.0,,,,60.0,81.0,116.0,-,-,-,Basingstoke and Deane,24UB,E07000084
E07000171,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,-,-,-,Bassetlaw,37UC,E07000171
E06000055,,,,,,,,,,,,,,-,-,-,Bedford,09UD,E06000055
,,,,,,,,,,,,,,-,-,-,Berwick-upon-Tweed,35UC,
E08000025,1253.0,1376.0,1487.0,1470.0,1594.0,1625.0,1574.0,1489.0,1380.0,1505.0,1510.0,1558.0,1716.0,-,-,-,Birmingham,00CN,E08000025
E07000129,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-,-,-,Blaby,31UB,E07000129
,,,,,,,,,,,,,,-,-,-,Blyth Valley,35UD,
E07000033,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,-,-,-,Bolsover,17UC,E07000033
E08000001,67.0,60.0,64.0,72.0,69.0,77.0,59.0,67.0,66.0,72.0,,55.0,62.0,-,-,-,Bolton,00BL,E08000001
E07000136,32.0,33.0,21.0,24.0,21.0,21.0,22.0,,,,25.0,22.0,17.0,-,-,-,Boston,32UB,E07000136
E08000032,31.0,67.0,61.0,49.0,38.0,73.0,41.0,34.0,58.0,65.0,47.0,51.0,72.0,-,-,-,Bradford,00CX,E08000032
E07000067,44.0,63.0,80.0,96.0,87.0,73.0,82.0,68.0,55.0,58.0,44.0,60.0,63.0,-,-,-,Braintree,22UC,E07000067
E07000143,18.0,1.0,22.0,,,,4.0,5.0,,8.0,9.0,14.0,23.0,-,-,-,Breckland,33UB,E07000143
E07000068,56.0,48.0,45.0,51.0,55.0,55.0,60.0,55.0,50.0,,53.0,68.0,66.0,-,-,-,Brentwood,22UD,E07000068
,,,,,,,,,,,,,,-,-,-,Bridgnorth,39UB,
E07000144,18.0,19.0,7.0,19.0,24.0,39.0,34.0,21.0,25.0,29.0,,27.0,34.0,-,-,-,Broadland,33UC,E07000144
E07000234,34.0,27.0,44.0,43.0,41.0,41.0,35.0,35.0,35.0,28.0,30.0,20.0,24.0,-,-,-,Bromsgrove,47UB,E07000234
E07000095,142.0,174.0,230.0,,331.0,360.0,364.0,185.0,157.0,152.0,149.0,147.0,142.0,-,-,-,Broxbourne,26UB,E07000095
E07000172,3.0,6.0,4.0,6.0,1.0,4.0,3.0,,,,12.0,,,-,-,-,Broxtowe,37UD,E07000172
E07000117,5.0,6.0,3.0,4.0,5.0,9.0,2.0,,,5.0,,,0.0,-,-,-,Burnley,30UD,E07000117
E08000002,24.0,16.0,11.0,2.0,11.0,11.0,5.0,13.0,17.0,11.0,6.0,8.0,10.0,-,-,-,Bury,00BM,E08000002
E08000033,21.0,22.0,36.0,24.0,38.0,31.0,26.0,18.0,22.0,21.0,16.0,11.0,12.0,-,-,-,Calderdale,00CY,E08000033
E07000008,103.0,98.0,98.0,97.0,102.0,95.0,91.0,78.0,71.0,70.0,79.0,49.0,78.0,-,-,-,Cambridge,12UB,E07000008
E07000192,1.0,6.0,8.0,5.0,3.0,8.0,12.0,5.0,,,,,0.0,-,-,-,Cannock Chase,41UB,E07000192
E07000106,6.0,11.0,10.0,33.0,58.0,47.0,46.0,34.0,34.0,50.0,40.0,46.0,25.0,-,-,-,Canterbury,29UC,E07000106
,,,,,,,,,,,,,,-,-,-,Caradon,15UB,
E07000028,9.0,18.0,11.0,12.0,5.0,5.0,14.0,12.0,7.0,11.0,14.0,7.0,9.0,-,-,-,Carlisle,16UD,E07000028
,,,,,,,,,,,,,,-,-,-,Carrick,15UC,
,,,,,,,,,,,,,,-,-,-,Castle Morpeth,35UE,
E07000069,87.0,86.0,102.0,93.0,97.0,110.0,99.0,75.0,76.0,76.0,89.0,83.0,74.0,-,-,-,Castle Point,22UE,E07000069
E07000130,54.0,37.0,50.0,29.0,38.0,24.0,31.0,25.0,30.0,24.0,23.0,16.0,18.0,-,-,-,Charnwood,31UC,E07000130
E07000070,81.0,52.0,72.0,72.0,60.0,94.0,97.0,108.0,119.0,144.0,174.0,137.0,158.0,-,-,-,Chelmsford,22UF,E07000070
E07000078,28.0,23.0,16.0,10.0,6.0,8.0,11.0,,,8.0,9.0,6.0,5.0,-,-,-,Cheltenham,23UB,E07000078
E07000177,24.0,27.0,32.0,37.0,50.0,41.0,50.0,36.0,36.0,43.0,55.0,45.0,50.0,-,-,-,Cherwell,38UB,E07000177
,,,,,,,,,,,,,,-,-,-,Chester,13UB,
